x,y,sigma,sigma_vee,psi
-1.8,2.3999999999999999,0.0013848471769402355,0.0013848298126405763,-0.4792950380960378
-1.8,2.6000000000000001,0.0013830932233958924,0.0013830356865840213,-0.49162965473485348
-1.8,2.7999999999999998,0.0013812415605274665,0.0013812415605274665,-0.50396427137366762
-1.6000000000000001,-2.2000000000000002,0.0014267439984493781,0.0014266908445211401,-0.19150044391716198
-1.6000000000000001,-2,0.0014247964940522003,0.0014247679179258915,-0.20472056425949589
-1.6000000000000001,-1.8,0.0014228944332092394,0.0014228619091883126,-0.21782437433035076
-1.6000000000000001,-1.6000000000000001,0.0014210021434916606,0.0014209850699409801,-0.23072764415576158
-1.6000000000000001,-1.3999999999999999,0.0014191475978401081,0.0014191115660192421,-0.2436079836177103
-1.6000000000000001,-1.2,0.0014172418914407171,0.0014172418914407171,-0.25646199634506989
-1.6000000000000001,-1,0.0014154149039927269,0.0014153860355991636,-0.2692210052557501
-1.6000000000000001,-0.80000000000000004,0.0014135753422464914,0.001413541621714481,-0.28190135071294281
-1.6000000000000001,-0.59999999999999998,0.0014117035586864782,0.0014116992199315719,-0.29456786297044352
-1.6000000000000001,-0.40000000000000002,0.0014098582579348336,0.0014098582579348336,-0.30722447669801906
-1.6000000000000001,-0.20000000000000001,0.0014080345899600308,0.0014080177508025901,-0.31987796323219275
-1.6000000000000001,0,0.0014062207941893563,0.0014061799725413376,-0.33251268877830376
-1.6000000000000001,0.20000000000000001,0.0014043945701423769,0.0014043503808930569,-0.34509113136023417
-1.6000000000000001,0.40000000000000002,0.0014025294127264583,0.0014025207892447763,-0.35766957394216303
-1.6000000000000001,0.59999999999999998,0.0014007112452163414,0.0014006911975964957,-0.37024801652409189
-1.6000000000000001,0.80000000000000004,0.0013988616059482152,0.0013988616059482152,-0.38282645910602081
-1.6000000000000001,1,0.0013970443027537093,0.0013970408918463195,-0.39534386855655379
-1.6000000000000001,1.2,0.0013952201777444237,0.0013952201777444237,-0.40786127800708671
-1.6000000000000001,1.3999999999999999,0.0013934233602396135,0.0013934017530873918,-0.42036294752418157
